#AAEG.longest_only.faa
LOC110679230|XP_021709078.1|AAEG
LOC5572020|XP_001660125.1|AAEG
LOC5572012|XP_001660122.1|AAEG
LOC110679702|XP_021710997.1|AAEG
LOC110681184|XP_021712655.1|AAEG
LOC110681531|XP_021713248.1|AAEG
LOC110681533|XP_021713251.1|AAEG
LOC110681543|XP_021713277.1|AAEG
LOC110681551|XP_021713294.1|AAEG
LOC110674765|XP_021694735.1|AAEG
LOC110674367|XP_021694339.1|AAEG
LOC110674792|XP_021694822.1|AAEG
LOC5566361|XP_021694897.1|AAEG
LOC110674818|XP_021694938.1|AAEG
LOC110674071|XP_021693209.1|AAEG
LOC110674824|XP_021694969.1|AAEG
LOC5565131|XP_021694970.1|AAEG
LOC5579971|XP_021695025.1|AAEG
LOC110674853|XP_021695058.1|AAEG
LOC110674861|XP_021695065.1|AAEG
LOC5574226|XP_001661280.1|AAEG
LOC110674866|XP_021695082.1|AAEG
LOC110674396|XP_021694346.1|AAEG
LOC5579883|XP_021693745.1|AAEG
LOC110674180|XP_021693853.1|AAEG
LOC110674881|XP_021695164.1|AAEG
LOC5572129|XP_021695166.1|AAEG
LOC5563873|XP_001648189.3|AAEG
LOC110674705|XP_021694430.1|AAEG
LOC110674255|XP_021694211.1|AAEG
LOC5569206|XP_021698876.1|AAEG
LOC110674256|XP_021694214.1|AAEG
LOC110677779|XP_021704913.1|AAEG
LOC110674258|XP_021694217.1|AAEG
LOC110674259|XP_021694218.1|AAEG
LOC110674261|XP_021694221.1|AAEG
LOC110674262|XP_021694222.1|AAEG
LOC5564965|XP_021710653.1|AAEG
LOC5571988|XP_021711427.1|AAEG
LOC5571987|XP_021711604.1|AAEG
LOC110674264|XP_021694224.1|AAEG
LOC110681500|XP_021713038.1|AAEG
LOC5570755|XP_021693770.1|AAEG
LOC5570756|XP_021693778.1|AAEG
LOC110674791|XP_021694823.1|AAEG
LOC5578629|XP_021694984.1|AAEG
LOC110674832|XP_021694993.1|AAEG
LOC110674837|XP_021695016.1|AAEG
LOC110674435|XP_021694357.1|AAEG
LOC110675246|XP_021695390.1|AAEG
LOC5574758|XP_021694234.1|AAEG
LOC110675386|XP_021695922.1|AAEG
LOC5571326|XP_021696736.1|AAEG
LOC5571321|XP_001653608.2|AAEG
LOC5570454|XP_021696844.1|AAEG
LOC110674271|XP_021694235.1|AAEG
LOC110675779|XP_021697233.1|AAEG
LOC5576597|XP_021697259.1|AAEG
LOC110675821|XP_021697370.1|AAEG
LOC110674273|XP_021694239.1|AAEG
LOC5575006|XP_021697806.1|AAEG
LOC110674274|XP_021694240.1|AAEG
LOC110676031|XP_021698129.1|AAEG
LOC110674275|XP_021694241.1|AAEG
LOC110676197|XP_021698820.1|AAEG
LOC110676205|XP_021698852.1|AAEG
LOC110674463|XP_021694363.1|AAEG
LOC110674464|XP_021694364.1|AAEG
LOC110674472|XP_021694369.1|AAEG
LOC110674279|XP_021694246.1|AAEG
LOC5576464|XP_001662656.2|AAEG
LOC110676660|XP_021701103.1|AAEG
LOC110674280|XP_021694247.1|AAEG
LOC23687569|XP_011493387.2|AAEG
LOC23687992|XP_011493304.2|AAEG
LOC110674282|XP_021694250.1|AAEG
LOC110674284|XP_021694253.1|AAEG
LOC110677004|XP_021702964.1|AAEG
LOC110674286|XP_021694257.1|AAEG
LOC110674695|XP_021694428.1|AAEG
LOC110677927|XP_021705639.1|AAEG
LOC110678001|XP_021705992.1|AAEG
LOC110678002|XP_021706005.1|AAEG
LOC110678341|XP_021706776.1|AAEG
LOC110678372|XP_021706861.1|AAEG
LOC110678403|XP_021706947.1|AAEG
LOC110678487|XP_021707134.1|AAEG
LOC110678506|XP_021707170.1|AAEG
LOC110678525|XP_021707202.1|AAEG
LOC110674291|XP_021694264.1|AAEG
LOC110678887|XP_021708163.1|AAEG
LOC110674292|XP_021694265.1|AAEG
LOC110679165|XP_021708953.1|AAEG
LOC110674295|XP_021694268.1|AAEG
LOC110679219|XP_021709055.1|AAEG
LOC110674298|XP_021694272.1|AAEG
LOC110679686|XP_021710933.1|AAEG
LOC110679689|XP_021710940.1|AAEG
LOC110674305|XP_021694281.1|AAEG
LOC23687795|XP_021694283.1|AAEG
LOC5564698|XP_021694285.1|AAEG
LOC110674704|XP_021694429.1|AAEG
LOC110681502|XP_021713062.1|AAEG
LOC110674605|XP_021694396.1|AAEG
LOC110681505|XP_021713092.1|AAEG
LOC110681507|XP_021713095.1|AAEG
LOC110681509|XP_021713102.1|AAEG
LOC110681508|XP_021713100.1|AAEG
LOC5580283|XP_001662910.2|AAEG
LOC5574623|XP_021713238.1|AAEG
LOC110674614|XP_021694401.1|AAEG
LOC110681548|XP_021713289.1|AAEG
LOC110674615|XP_021694402.1|AAEG
LOC110674323|XP_021694304.1|AAEG
LOC110681559|XP_021713329.1|AAEG
LOC110681561|XP_021713332.1|AAEG
LOC110674029|XP_021692969.1|AAEG
LOC110674327|XP_021694313.1|AAEG
LOC110674042|XP_021693040.1|AAEG
LOC110674045|XP_021693050.1|AAEG
LOC110674046|XP_021693054.1|AAEG
LOC5566456|XP_001650839.1|AAEG
LOC5578920|XP_001657206.1|AAEG
LOC110674094|XP_021693343.1|AAEG
LOC110674334|XP_021694320.1|AAEG
LOC5573333|XP_001654553.1|AAEG
LOC110674111|XP_021693469.1|AAEG
LOC110674136|XP_021693587.1|AAEG
LOC110674137|XP_021693588.1|AAEG
LOC110674138|XP_021693589.1|AAEG
LOC110674147|XP_021693644.1|AAEG
LOC5573134|XP_021693659.1|AAEG
LOC110674157|XP_021693674.1|AAEG
LOC110674339|XP_021694326.1|AAEG
LOC110674684|XP_021694423.1|AAEG
LOC5565610|XP_021693782.1|AAEG
LOC110674175|XP_021693810.1|AAEG
LOC110674183|XP_021693891.1|AAEG
LOC5565952|XP_021693902.1|AAEG
LOC110674192|XP_021693913.1|AAEG
LOC5565165|XP_021694015.1|AAEG
LOC110674216|XP_021694057.1|AAEG
LOC110674217|XP_021694058.1|AAEG
LOC110674248|XP_021694196.1|AAEG
LOC5566113|XP_021699190.1|AAEG
LOC110675282|XP_021695458.1|AAEG
LOC110675279|XP_021695455.1|AAEG
LOC110676329|XP_021699495.1|AAEG
LOC110675310|XP_021695528.1|AAEG
LOC110676358|XP_021699575.1|AAEG
LOC110676452|XP_021700041.1|AAEG
LOC110675359|XP_021695748.1|AAEG
LOC110676472|XP_021700180.1|AAEG
LOC110675362|XP_021695757.1|AAEG
LOC5570679|XP_001659273.2|AAEG
LOC5571259|XP_001653557.2|AAEG
LOC110675394|XP_021695996.1|AAEG
LOC110676649|XP_021701056.1|AAEG
LOC5578174|XP_001663745.2|AAEG
LOC110676555|XP_021700586.1|AAEG
LOC5565096|XP_001649450.1|AAEG
LOC110675453|XP_021696232.1|AAEG
LOC110675468|XP_021696268.1|AAEG
LOC5570496|XP_021696465.1|AAEG
LOC110675519|XP_021696488.1|AAEG
LOC110676785|XP_021701632.1|AAEG
LOC110675535|XP_021696521.1|AAEG
LOC110675562|XP_021696575.1|AAEG
LOC5570092|XP_001653079.2|AAEG
LOC110675572|XP_021696594.1|AAEG
LOC110676899|XP_021702221.1|AAEG
LOC5578233|XP_001663757.1|AAEG
LOC110676911|XP_021702410.1|AAEG
LOC110676917|XP_021702421.1|AAEG
LOC110675617|XP_021696786.1|AAEG
LOC110677138|XP_021703608.1|AAEG
LOC110675681|XP_021697014.1|AAEG
LOC110677242|XP_021704012.1|AAEG
LOC110675709|XP_021697082.1|AAEG
LOC5573461|XP_001660883.1|AAEG
LOC110675116|XP_021695185.1|AAEG
LOC110675786|XP_021697263.1|AAEG
LOC110675811|XP_021697329.1|AAEG
LOC110675812|XP_021697330.1|AAEG
LOC110675826|XP_021697394.1|AAEG
LOC110675120|XP_021695190.1|AAEG
LOC5579056|XP_001657251.2|AAEG
LOC5563733|XP_021697437.1|AAEG
LOC110675121|XP_021695191.1|AAEG
LOC110675122|XP_021695192.1|AAEG
LOC110675268|XP_021695444.1|AAEG
LOC110675124|XP_021695195.1|AAEG
LOC5571704|XP_021695196.1|AAEG
LOC5571689|XP_021695197.1|AAEG
LOC5565548|XP_001649919.1|AAEG
LOC110675955|XP_021697734.1|AAEG
LOC5565539|XP_021697750.1|AAEG
LOC110675131|XP_021695206.1|AAEG
LOC110675965|XP_021697808.1|AAEG
LOC5570584|XP_001653250.2|AAEG
LOC110675135|XP_021695209.1|AAEG
LOC110675136|XP_021695210.1|AAEG
LOC110675139|XP_021695212.1|AAEG
LOC5578605|XP_001657033.2|AAEG
LOC5578604|XP_021697924.1|AAEG
LOC110676001|XP_021697925.1|AAEG
LOC110676003|XP_021697930.1|AAEG
LOC110676014|XP_021698026.1|AAEG
LOC5568740|XP_021698043.1|AAEG
LOC5569156|XP_021698135.1|AAEG
LOC5579039|XP_021698136.1|AAEG
LOC5578249|XP_001663779.2|AAEG
LOC110675140|XP_021695214.1|AAEG
LOC110676063|XP_021698250.1|AAEG
LOC5564245|XP_021698324.1|AAEG
LOC110675143|XP_021695216.1|AAEG
LOC5566876|XP_001651303.2|AAEG
LOC110675145|XP_021695219.1|AAEG
LOC110676173|XP_021698680.1|AAEG
LOC110675421|XP_021696082.1|AAEG
LOC110675428|XP_021696097.1|AAEG
LOC110676219|XP_021698899.1|AAEG
LOC5565248|XP_001649587.2|AAEG
LOC5571353|XP_021695227.1|AAEG
LOC5571359|XP_001659641.1|AAEG
LOC110676230|XP_021698967.1|AAEG
LOC110676236|XP_021699012.1|AAEG
LOC5564946|XP_021695231.1|AAEG
LOC5573280|XP_021699040.1|AAEG
LOC110676253|XP_021699094.1|AAEG
LOC5563628|XP_021699161.1|AAEG
LOC110675156|XP_021695236.1|AAEG
LOC110676283|XP_021699259.1|AAEG
LOC110676299|XP_021699356.1|AAEG
LOC110675157|XP_021695238.1|AAEG
LOC110675158|XP_021695239.1|AAEG
LOC110675487|XP_021696306.1|AAEG
LOC110676312|XP_021699405.1|AAEG
LOC5575202|XP_021695240.1|AAEG
LOC110675160|XP_021695242.1|AAEG
LOC110675161|XP_021695243.1|AAEG
LOC110676371|XP_021699638.1|AAEG
LOC110675162|XP_021695244.1|AAEG
LOC110675165|XP_021695245.1|AAEG
LOC110676460|XP_021700105.1|AAEG
LOC110676461|XP_021700106.1|AAEG
LOC110676462|XP_021700108.1|AAEG
LOC110676464|XP_021700139.1|AAEG
LOC23687715|XP_021695248.1|AAEG
LOC23687814|XP_011493463.2|AAEG
LOC110676494|XP_021700256.1|AAEG
LOC110676512|XP_021700374.1|AAEG
LOC110676513|XP_021700379.1|AAEG
LOC110675171|XP_021695252.1|AAEG
LOC110675173|XP_021695255.1|AAEG
LOC110675174|XP_021695256.1|AAEG
LOC5578359|XP_001656930.2|AAEG
LOC110675648|XP_021696908.1|AAEG
LOC110676588|XP_021700758.1|AAEG
LOC110675178|XP_021695265.1|AAEG
LOC110676611|XP_021700851.1|AAEG
LOC110676612|XP_021700861.1|AAEG
LOC5565374|XP_001649720.2|AAEG
LOC110676652|XP_021701069.1|AAEG
LOC5564490|XP_021701074.1|AAEG
LOC110676656|XP_021701094.1|AAEG
LOC110675713|XP_021697110.1|AAEG
LOC110675188|XP_021695287.1|AAEG
LOC110675190|XP_021695289.1|AAEG
LOC110676737|XP_021701457.1|AAEG
LOC110676752|XP_021701516.1|AAEG
LOC110675194|XP_021695295.1|AAEG
LOC110675196|XP_021695299.1|AAEG
LOC110675198|XP_021695303.1|AAEG
LOC5570628|XP_001659229.2|AAEG
LOC110676778|XP_021701627.1|AAEG
LOC110675200|XP_021695305.1|AAEG
LOC5578314|XP_021701686.1|AAEG
LOC5577120|XP_001663215.2|AAEG
LOC23687506|XP_021695309.1|AAEG
LOC5568495|XP_001658083.2|AAEG
LOC5571556|XP_001659777.1|AAEG
LOC110676832|XP_021701874.1|AAEG
LOC110676834|XP_021701886.1|AAEG
